# 2theta, Intensity
2.161999999999975230e+01,2.424166636559804022e+00
2.163999999999975188e+01,2.376599750608935580e+00
2.165999999999975145e+01,2.334136699643202029e+00
2.167999999999975103e+01,2.296540985175333560e+00
2.169999999999975060e+01,2.263611333438952933e+00
2.171999999999975017e+01,2.235179119926486546e+00
2.173999999999974975e+01,2.211106285920826586e+00
2.175999999999974932e+01,2.191283699872429658e+00
2.177999999999974889e+01,2.175629927782681605e+00
2.179999999999974847e+01,2.164090386812628442e+00
2.181999999999974804e+01,2.156636865526369462e+00
2.183999999999974762e+01,2.153267402841692046e+00
2.185999999999974719e+01,2.154006526212123074e+00
2.187999999999974676e+01,2.158905858112291742e+00
2.189999999999974634e+01,2.168045108857586722e+00
2.191999999999974591e+01,2.181533483498899084e+00
2.193999999999974548e+01,2.199511541377317858e+00
2.195999999999974506e+01,2.222153559349096419e+00
2.197999999999974463e+01,2.249670464238741285e+00
2.199999999999974420e+01,2.282313417413662116e+00
2.201999999999974378e+01,2.320378155335041992e+00
2.203999999999974335e+01,2.364210215593439468e+00
2.205999999999974293e+01,2.414211209660988455e+00
2.207999999999974250e+01,2.470846343177177662e+00
2.209999999999974207e+01,2.534653434389136706e+00
2.211999999999974165e+01,2.606253744512819104e+00
2.213999999999974122e+01,2.686365014442714028e+00
2.215999999999974079e+01,2.775817206038745155e+00
2.217999999999974037e+01,2.875571580801050686e+00
2.219999999999973994e+01,2.986743924581069187e+00
2.221999999999973952e+01,3.110632958557371097e+00
2.223999999999973909e+01,3.248755284257567322e+00
2.225999999999973866e+01,3.402888622471534674e+00
2.227999999999973824e+01,3.575125663167121548e+00
2.229999999999973781e+01,3.767941604675968392e+00
2.231999999999973738e+01,3.984279511149268593e+00
2.233999999999973696e+01,4.227659084342382023e+00
2.235999999999973653e+01,4.502316519327012045e+00
2.237999999999973610e+01,4.813386083378953906e+00
2.239999999999973568e+01,5.167138371472995040e+00
2.241999999999973525e+01,5.571296557237905844e+00
2.243999999999973483e+01,6.035461510258700812e+00
2.245999999999973440e+01,6.571691251840188208e+00
2.247999999999973397e+01,7.195302997308064441e+00
2.249999999999973355e+01,7.926002357888875416e+00
2.251999999999973312e+01,8.789503630389097211e+00
2.253999999999973269e+01,9.819904648534325986e+00
2.255999999999973227e+01,1.106325114948512223e+01
2.257999999999973184e+01,1.258302829038426474e+01
2.259999999999973141e+01,1.446885904662981481e+01
2.261999999999973099e+01,1.685064998032489925e+01
2.263999999999973056e+01,1.992201983552356381e+01
2.265999999999973014e+01,2.397902668491613554e+01
2.267999999999972971e+01,2.948160542523236316e+01
2.269999999999972928e+01,3.714071375786605955e+01
2.271999999999972886e+01,4.801278000276438718e+01
2.273999999999972843e+01,6.353092483840652704e+01
2.275999999999972800e+01,8.532463529551381498e+01
2.277999999999972758e+01,1.146389023901857627e+02
2.279999999999972715e+01,1.512909545420980351e+02
2.281999999999972673e+01,1.924895983664243602e+02
2.283999999999972630e+01,2.323221994631377356e+02
2.285999999999972587e+01,2.627869475757495366e+02
2.287999999999972545e+01,2.764799338301438638e+02
2.289999999999972502e+01,2.697485306018052142e+02
2.291999999999972459e+01,2.444099502186199402e+02
2.293999999999972417e+01,2.068845589287172686e+02
2.295999999999972374e+01,1.653320234742711818e+02
2.297999999999972331e+01,1.266051365327275988e+02
2.299999999999972289e+01,9.458914945084171677e+01
2.301999999999972246e+01,7.025554900199878716e+01
2.303999999999972204e+01,5.271968717727557419e+01
2.305999999999972161e+01,4.039518246304382387e+01
2.307999999999972118e+01,3.174329067864944065e+01
2.309999999999972076e+01,2.557289144586559360e+01
2.311999999999972033e+01,2.106225808923941045e+01
2.313999999999971990e+01,1.767493361932642770e+01
2.315999999999971948e+01,1.506603995673867580e+01
2.317999999999971905e+01,1.301162929991995298e+01
2.319999999999971863e+01,1.136285807857829333e+01
2.321999999999971820e+01,1.001802241533856019e+01
2.323999999999971777e+01,8.905714424584106226e+00
2.325999999999971735e+01,7.974545053897905689e+00
2.327999999999971692e+01,7.186717724460792489e+00
2.329999999999971649e+01,6.513896931235711563e+00
2.331999999999971607e+01,5.934479864277771632e+00
2.333999999999971564e+01,5.431749694293934283e+00
2.335999999999971521e+01,4.992597699498277031e+00
2.337999999999971479e+01,4.606621378732427274e+00
2.339999999999971436e+01,4.265476562187656029e+00
2.341999999999971394e+01,3.962404516333255078e+00
2.343999999999971351e+01,3.691881770995410594e+00
2.345999999999971308e+01,3.449357405212726047e+00
2.347999999999971266e+01,3.231053579494790551e+00
2.349999999999971223e+01,3.033812420492598250e+00
2.351999999999971180e+01,2.854977295792096470e+00
2.353999999999971138e+01,2.692299893413110823e+00
2.355999999999971095e+01,2.543866867031265855e+00
2.357999999999971052e+01,2.408041460605505169e+00
2.359999999999971010e+01,2.283416704795129260e+00
2.361999999999970967e+01,2.168777628050618134e+00
2.363999999999970925e+01,2.063070545627893271e+00
2.365999999999970882e+01,1.965377946873123172e+00
2.367999999999970839e+01,1.874897841122785236e+00
2.369999999999970797e+01,1.790926677712216364e+00
2.371999999999970754e+01,1.712845148662164085e+00
2.373999999999970711e+01,1.640106329868215029e+00
2.375999999999970669e+01,1.572225729761622004e+00
2.377999999999970626e+01,1.508772901953700174e+00
2.379999999999970584e+01,1.449364346562597827e+00
2.381999999999970541e+01,1.393657478365165403e+00
2.383999999999970498e+01,1.341345482056232719e+00
2.385999999999970456e+01,1.292152908312676596e+00
2.387999999999970413e+01,1.245831891000307445e+00
2.389999999999970370e+01,1.202158887210591054e+00
2.391999999999970328e+01,1.160931859007077627e+00
2.393999999999970285e+01,1.121967829672519956e+00
2.395999999999970242e+01,1.085100758553814826e+00
2.397999999999970200e+01,1.050179687830856468e+00
2.399999999999970157e+01,1.017067122099719167e+00
2.401999999999970115e+01,9.856376078850829225e-01
2.403999999999970072e+01,9.557764853384793646e-01
2.405999999999970029e+01,9.273787886414925907e-01
2.407999999999969987e+01,9.003482751793137062e-01
2.409999999999969944e+01,8.745965665104414866e-01
2.411999999999969901e+01,8.500423866375503845e-01
2.413999999999969859e+01,8.266108851675131319e-01
2.415999999999969816e+01,8.042330347037681681e-01
2.417999999999969774e+01,7.828450932976857013e-01
2.419999999999969731e+01,7.623881240428322936e-01
2.421999999999969688e+01,7.428075649645363709e-01
2.423999999999969646e+01,7.240528432676394122e-01
2.425999999999969603e+01,7.060770287830849812e-01
2.427999999999969560e+01,6.888365221201265820e-01
2.429999999999969518e+01,6.722907736027451397e-01
2.431999999999969475e+01,6.564020295608824496e-01
2.433999999999969432e+01,6.411351029714160710e-01
2.435999999999969390e+01,6.264571658105204666e-01
2.437999999999969347e+01,6.123375607966918821e-01
2.439999999999969305e+01,5.987476304793557524e-01
2.441999999999969262e+01,5.856605618677308556e-01
2.443999999999969219e+01,5.730512450034883631e-01
2.445999999999969177e+01,5.608961440630876316e-01
2.447999999999969134e+01,5.491731797351565580e-01
2.449999999999969091e+01,5.378616217580181047e-01
2.451999999999969049e+01,5.269419906250872865e-01
2.453999999999969006e+01,5.163959675736775612e-01
2.455999999999968963e+01,5.062063120677153805e-01
2.457999999999968921e+01,4.963567860686037281e-01
2.459999999999968878e+01,4.868320844624480226e-01
2.461999999999968836e+01,4.776177710773332197e-01
2.463999999999968793e+01,4.687002197823318395e-01
2.465999999999968750e+01,4.600665602114076824e-01
2.467999999999968708e+01,4.517046277011065314e-01
2.469999999999968665e+01,4.436029170716503378e-01
2.471999999999968622e+01,4.357505399172985627e-01
2.473999999999968580e+01,4.281371851042298227e-01
2.475999999999968537e+01,4.207530822031032014e-01
2.477999999999968495e+01,4.135889676093156275e-01
2.479999999999968452e+01,4.066360531271666634e-01
2.481999999999968409e+01,3.998859968148984478e-01
2.483999999999968367e+01,3.933308759062359439e-01
2.485999999999968324e+01,3.869631616408333863e-01
2.487999999999968281e+01,3.807756958511060441e-01
2.489999999999968239e+01,3.747616691665352495e-01
2.491999999999968196e+01,3.689146007087815149e-01
2.493999999999968153e+01,3.632283191620144236e-01
2.495999999999968111e+01,3.576969451128826916e-01
2.497999999999968068e+01,3.523148745635708012e-01
2.499999999999968026e+01,3.470767635296163611e-01
2.501999999999967983e+01,3.419775136415679206e-01
2.503999999999967940e+01,3.370122586763187877e-01
2.505999999999967898e+01,3.321763519500605666e-01
2.507999999999967855e+01,3.274653545103868302e-01
2.509999999999967812e+01,3.228750240701196983e-01
2.511999999999967770e+01,3.184013046300610550e-01
2.513999999999967727e+01,3.140403167420608987e-01
2.515999999999967685e+01,3.097883483676456828e-01
2.517999999999967642e+01,3.056418462909341049e-01
2.519999999999967599e+01,3.015974080477858421e-01
2.521999999999967557e+01,2.976517743360372337e-01
2.523999999999967514e+01,2.938018218743745358e-01
2.525999999999967471e+01,2.900445566798337538e-01
2.527999999999967429e+01,2.863771077361808026e-01
2.529999999999967386e+01,2.827967210274706655e-01
2.531999999999967343e+01,2.793007539130034078e-01
2.533999999999967301e+01,2.758866698216091429e-01
2.535999999999967258e+01,2.725520332448218008e-01
2.537999999999967216e+01,2.692945050099467275e-01
2.539999999999967173e+01,2.661118378154153641e-01
2.541999999999967130e+01,2.630018720120376186e-01
2.543999999999967088e+01,2.599625316149379861e-01
2.545999999999967045e+01,2.569918205320173010e-01
2.547999999999967002e+01,2.540878189957598843e-01
2.549999999999966960e+01,2.512486801861246732e-01
2.551999999999966917e+01,2.484726270330775422e-01
2.553999999999966874e+01,2.457579491881261569e-01
2.555999999999966832e+01,2.431030001549078223e-01
2.557999999999966789e+01,2.405061945695690651e-01
2.559999999999966747e+01,2.379660056222790143e-01
2.561999999999966704e+01,2.354809626117985444e-01
2.563999999999966661e+01,2.330496486255515809e-01
2.565999999999966619e+01,2.306706983381484888e-01
2.567999999999966576e+01,2.283427959217558811e-01
2.569999999999966533e+01,2.260646730621466427e-01
2.571999999999966491e+01,2.238351070746540938e-01
2.573999999999966448e+01,2.216529191146242583e-01
2.575999999999966406e+01,2.195169724773056996e-01
2.577999999999966363e+01,2.174261709824374666e-01
2.579999999999966320e+01,2.153794574390942296e-01
2.581999999999966278e+01,2.133758121866292101e-01
2.583999999999966235e+01,2.114142517078126393e-01
2.585999999999966192e+01,2.094938273105167170e-01
2.587999999999966150e+01,2.076136238745159568e-01
2.589999999999966107e+01,2.057727586601934000e-01
2.591999999999966064e+01,2.039703801761430790e-01
2.593999999999966022e+01,2.022056671028456265e-01
2.595999999999965979e+01,2.004778272697727570e-01
2.597999999999965937e+01,1.987860966834407439e-01
2.599999999999965894e+01,1.971297386040942456e-01
2.601999999999965851e+01,1.955080426688417528e-01
2.603999999999965809e+01,1.939203240592148603e-01
2.605999999999965766e+01,1.923659227112387016e-01
2.607999999999965723e+01,1.908442025662451524e-01
2.609999999999965681e+01,1.893545508607604733e-01
2.611999999999965638e+01,1.878963774539203491e-01
2.613999999999965596e+01,1.864691141909739225e-01
2.615999999999965553e+01,1.850722143015285648e-01
2.617999999999965510e+01,1.837051518312976250e-01
2.619999999999965468e+01,1.823674211061939443e-01
2.621999999999965425e+01,1.810585362277094823e-01
2.623999999999965382e+01,1.797780305986016181e-01
2.625999999999965340e+01,1.785254564779884534e-01
2.627999999999965297e+01,1.773003845650407695e-01
2.629999999999965254e+01,1.761024036105254265e-01
2.631999999999965212e+01,1.749311200555407619e-01
2.633999999999965169e+01,1.737861576968515176e-01
2.635999999999965127e+01,1.726671573782986302e-01
2.637999999999965084e+01,1.715737767078427956e-01
2.639999999999965041e+01,1.705056897998568355e-01
2.641999999999964999e+01,1.694625870423576153e-01
2.643999999999964956e+01,1.684441748889377588e-01
2.645999999999964913e+01,1.674501756752248549e-01
2.647999999999964871e+01,1.664803274597620453e-01
2.649999999999964828e+01,1.655343838892825992e-01
2.651999999999964786e+01,1.646121140884121703e-01
2.653999999999964743e+01,1.637133025739135050e-01
2.655999999999964700e+01,1.628377491936537635e-01
2.657999999999964658e+01,1.619852690905612957e-01
2.659999999999964615e+01,1.611556926919097410e-01
2.661999999999964572e+01,1.603488657243490323e-01
2.663999999999964530e+01,1.595646492551936191e-01
2.665999999999964487e+01,1.588029197605643761e-01
2.667999999999964444e+01,1.580635692210675403e-01
2.669999999999964402e+01,1.573465052458057900e-01
2.671999999999964359e+01,1.566516512256043714e-01
2.673999999999964317e+01,1.559789465164584943e-01
2.675999999999964274e+01,1.553283466543163016e-01
2.677999999999964231e+01,1.546998236024348938e-01
2.679999999999964189e+01,1.540933660326900267e-01
2.681999999999964146e+01,1.535089796423451669e-01
2.683999999999964103e+01,1.529466875079526500e-01
2.685999999999964061e+01,1.524065304782125374e-01
2.687999999999964018e+01,1.518885676077956493e-01
2.689999999999963975e+01,1.513928766343239918e-01
2.691999999999963933e+01,1.509195545009079098e-01
2.693999999999963890e+01,1.504687179268613395e-01
2.695999999999963848e+01,1.500405040294501002e-01
2.697999999999963805e+01,1.496350709998002515e-01
2.699999999999963762e+01,1.492525988363650469e-01
2.701999999999963720e+01,1.488932901396627650e-01
2.703999999999963677e+01,1.485573709723328195e-01
2.705999999999963634e+01,1.482450917889232278e-01
2.707999999999963592e+01,1.479567284402201754e-01
2.709999999999963549e+01,1.476925832573734165e-01
2.711999999999963507e+01,1.474529862215431530e-01
2.713999999999963464e+01,1.472382962253255267e-01
2.715999999999963421e+01,1.470489024327859273e-01
2.717999999999963379e+01,1.468852257455635912e-01
2.719999999999963336e+01,1.467477203832078803e-01
2.721999999999963293e+01,1.466368755866741813e-01
2.723999999999963251e+01,1.465532174547459487e-01
2.725999999999963208e+01,1.464973109240958749e-01
2.727999999999963165e+01,1.464697619047110599e-01
2.729999999999963123e+01,1.464712195835651543e-01
2.731999999999963080e+01,1.465023789106666974e-01
2.733999999999963038e+01,1.465639832830218370e-01
2.735999999999962995e+01,1.466568274435985086e-01
2.737999999999962952e+01,1.467817606141010034e-01
2.739999999999962910e+01,1.469396898822885877e-01
2.741999999999962867e+01,1.471315838667025810e-01
2.743999999999962824e+01,1.473584766840539961e-01
2.745999999999962782e+01,1.476214722471831386e-01
2.747999999999962739e+01,1.479217489244754324e-01
2.749999999999962697e+01,1.482605645949510997e-01
2.751999999999962654e+01,1.486392621369772571e-01
2.753999999999962611e+01,1.490592753927427738e-01
2.755999999999962569e+01,1.495221356553401160e-01
2.757999999999962526e+01,1.500294787306119537e-01
2.759999999999962483e+01,1.505830526318822082e-01
2.761999999999962441e+01,1.511847259724477255e-01
2.763999999999962398e+01,1.518364971283332199e-01
2.765999999999962355e+01,1.525405042524487498e-01
2.767999999999962313e+01,1.532990362310903132e-01
2.769999999999962270e+01,1.541145446848554423e-01
2.771999999999962228e+01,1.549896571287186220e-01
2.773999999999962185e+01,1.559271914204507781e-01
2.775999999999962142e+01,1.569301716430681892e-01
2.777999999999962100e+01,1.580018455858687443e-01
2.779999999999962057e+01,1.591457040102491616e-01
2.781999999999962014e+01,1.603655019113446878e-01
2.783999999999961972e+01,1.616652820151419645e-01
2.785999999999961929e+01,1.630494007836746084e-01
2.787999999999961886e+01,1.645225572390461299e-01
2.789999999999961844e+01,1.660898249611435507e-01
2.791999999999961801e+01,1.677566876651570282e-01
2.793999999999961759e+01,1.695290788246103519e-01
2.795999999999961716e+01,1.714134258751408568e-01
2.797999999999961673e+01,1.734166996155300511e-01
2.799999999999961631e+01,1.755464695177391954e-01
2.801999999999961588e+01,1.778109657696591295e-01
2.803999999999961545e+01,1.802191490061852419e-01
2.805999999999961503e+01,1.827807888401178915e-01
2.807999999999961460e+01,1.855065524891269524e-01
2.809999999999961418e+01,1.884081050146468872e-01
2.811999999999961375e+01,1.914982229504498812e-01
2.813999999999961332e+01,1.947909234119770960e-01
2.815999999999961290e+01,1.983016111536273496e-01
2.817999999999961247e+01,2.020472464943079971e-01
2.819999999999961204e+01,2.060465375793836262e-01
2.821999999999961162e+01,2.103201611120566750e-01
2.823999999999961119e+01,2.148910164973921455e-01
2.825999999999961076e+01,2.197845193334891922e-01
2.827999999999961034e+01,2.250289414024470025e-01
2.829999999999960991e+01,2.306558058174369985e-01
2.831999999999960949e+01,2.367003478470818545e-01
2.833999999999960906e+01,2.432020542626686932e-01
2.835999999999960863e+01,2.502052969657125314e-01
2.837999999999960821e+01,2.577600803214752934e-01
2.839999999999960778e+01,2.659229262709984498e-01
2.841999999999960735e+01,2.747579272166906228e-01
2.843999999999960693e+01,2.843380042725495715e-01
2.845999999999960650e+01,2.947464182778286590e-01
2.847999999999960608e+01,3.060785937260231959e-01
2.849999999999960565e+01,3.184443324682776355e-01
2.851999999999960522e+01,3.319705161117617043e-01
2.853999999999960480e+01,3.468044254113658575e-01
2.855999999999960437e+01,3.631178444258432725e-01
2.857999999999960394e+01,3.811121707557119653e-01
2.859999999999960352e+01,4.010248265644670851e-01
2.861999999999960309e+01,4.231373667657030713e-01
2.863999999999960266e+01,4.477858233190382675e-01
2.865999999999960224e+01,4.753740270095604403e-01
2.867999999999960181e+01,5.063909395127551560e-01
2.869999999999960139e+01,5.414334543998564619e-01
2.871999999999960096e+01,5.812367582088258100e-01
2.873999999999960053e+01,6.267152988416010428e-01
2.875999999999960011e+01,6.790188823140531627e-01
2.877999999999959968e+01,7.396107393874575830e-01
2.879999999999959925e+01,8.103781435041688130e-01
2.881999999999959883e+01,8.937923434186659799e-01
2.883999999999959840e+01,9.931450696074601847e-01
2.885999999999959797e+01,1.112907167773631745e+00
2.887999999999959755e+01,1.259287473922806377e+00
2.889999999999959712e+01,1.441128275893458710e+00
2.891999999999959670e+01,1.671374501015548963e+00
2.893999999999959627e+01,1.969509384126134854e+00
2.895999999999959584e+01,2.365519359136242894e+00
2.897999999999959542e+01,2.905908522978867925e+00
2.899999999999959499e+01,3.661392228946786620e+00
2.901999999999959456e+01,4.733062037335902694e+00
2.903999999999959414e+01,6.248357152682253890e+00
2.905999999999959371e+01,8.332434797459729481e+00
2.907999999999959329e+01,1.104258095648670768e+01
2.909999999999959286e+01,1.427388677730968070e+01
2.911999999999959243e+01,1.768271241416478645e+01
2.913999999999959201e+01,2.070246476024516369e+01
2.915999999999959158e+01,2.269993521604434861e+01
2.917999999999959115e+01,2.322930349701973896e+01
2.919999999999959073e+01,2.224702486108668964e+01
2.921999999999959030e+01,2.014767056035507053e+01
2.923999999999958987e+01,1.759074034166012623e+01
2.925999999999958945e+01,1.522277308150492381e+01
2.927999999999958902e+01,1.344700879686001826e+01
2.929999999999958860e+01,1.233516644882433155e+01
2.931999999999958817e+01,1.168408489024450425e+01
2.933999999999958774e+01,1.116174642888881330e+01
2.935999999999958732e+01,1.047093746007066351e+01
2.937999999999958689e+01,9.465305688925532479e+00
2.939999999999958646e+01,8.177399770945767088e+00
2.941999999999958604e+01,6.762174892448789443e+00
2.943999999999958561e+01,5.401897592425804362e+00
2.945999999999958519e+01,4.229116052722847741e+00
2.947999999999958476e+01,3.298236083711466815e+00
2.949999999999958433e+01,2.599496808853094532e+00
2.951999999999958391e+01,2.090005582842088483e+00
2.953999999999958348e+01,1.720295652175009904e+00
2.955999999999958305e+01,1.448429296061119365e+00
2.957999999999958263e+01,1.243784074750759361e+00
2.959999999999958220e+01,1.085636403519741888e+00
2.961999999999958177e+01,9.603603535962709215e-01
2.963999999999958135e+01,8.589735416382385802e-01
2.965999999999958092e+01,7.754314753509394809e-01
2.967999999999958050e+01,7.055515385427970632e-01
2.969999999999958007e+01,6.463556592108498089e-01
2.971999999999957964e+01,5.956672254415494860e-01
2.973999999999957922e+01,5.518584823268469775e-01
2.975999999999957879e+01,5.136877011665921255e-01
2.977999999999957836e+01,4.801911672464403980e-01
2.979999999999957794e+01,4.506096020024831228e-01
2.981999999999957751e+01,4.243368329823817842e-01
2.983999999999957708e+01,4.008832181809330319e-01
2.985999999999957666e+01,3.798490887764074397e-01
2.987999999999957623e+01,3.609051399139660554e-01
2.989999999999957581e+01,3.437777324572779958e-01
2.991999999999957538e+01,3.282377256337641325e-01
2.993999999999957495e+01,3.140918877699141465e-01
2.995999999999957453e+01,3.011762159359121505e-01
2.997999999999957410e+01,2.893506871347371057e-01
2.999999999999957367e+01,2.784950956256787569e-01
3.001999999999957325e+01,2.685057231733137817e-01
3.003999999999957282e+01,2.592926543654444083e-01
3.005999999999957240e+01,2.507775960802448023e-01
3.007999999999957197e+01,2.428920943060886573e-01
3.009999999999957154e+01,2.355760666067100995e-01
3.011999999999957112e+01,2.287765871654508232e-01
3.013999999999957069e+01,2.224468753283676270e-01
3.015999999999957026e+01,2.165454491553585603e-01
3.017999999999956984e+01,2.110354135747587179e-01
3.019999999999956941e+01,2.058838589612222436e-01
3.021999999999956898e+01,2.010613507840029179e-01
3.023999999999956856e+01,1.965414947430551562e-01
3.025999999999956813e+01,1.923005647748584901e-01
3.027999999999956771e+01,1.883171836554381195e-01
3.029999999999956728e+01,1.845720477950356930e-01
3.031999999999956685e+01,1.810476893133202148e-01
3.033999999999956643e+01,1.777282696867017731e-01
3.035999999999956600e+01,1.745994002320983840e-01
3.037999999999956557e+01,1.716479854821955087e-01
3.039999999999956515e+01,1.688620861528753736e-01
3.041999999999956472e+01,1.662307989330117641e-01
3.043999999999956430e+01,1.637441507629624760e-01
3.045999999999956387e+01,1.613930056287315451e-01
3.047999999999956344e+01,1.591689821981658315e-01
3.049999999999956302e+01,1.570643808749903891e-01
3.051999999999956259e+01,1.550721190550740647e-01
3.053999999999956216e+01,1.531856735442973794e-01
3.055999999999956174e+01,1.513990292447155717e-01
3.057999999999956131e+01,1.497066333400791094e-01
3.059999999999956088e+01,1.481033543171293154e-01
3.061999999999956046e+01,1.465844452485740856e-01
3.063999999999956003e+01,1.451455108398760074e-01
3.065999999999955961e+01,1.437824778071067622e-01
3.067999999999955918e+01,1.424915682088795932e-01
3.069999999999955875e+01,1.412692754032643661e-01
3.071999999999955833e+01,1.401123423417977854e-01
3.073999999999955790e+01,1.390177419482772903e-01
3.075999999999955747e+01,1.379826593607773044e-01
3.077999999999955705e+01,1.370044758420031206e-01
3.079999999999955662e+01,1.360807541862646963e-01
3.081999999999955620e+01,1.352092254715303588e-01
3.083999999999955577e+01,1.343877770226373225e-01
3.085999999999955534e+01,1.336144414671377734e-01
3.087999999999955492e+01,1.328873867787663809e-01
3.089999999999955449e+01,1.322049072153809735e-01
3.091999999999955406e+01,1.315654150686859647e-01
3.093999999999955364e+01,1.309674331522622248e-01
3.095999999999955321e+01,1.304095879626044063e-01
3.097999999999955278e+01,1.298906034551062239e-01
3.099999999999955236e+01,1.294092953833761717e-01
3.101999999999955193e+01,1.289645661560307466e-01
3.103999999999955151e+01,1.285554001702523264e-01
3.105999999999955108e+01,1.281808595860383926e-01
3.107999999999955065e+01,1.278400805092436698e-01
3.109999999999955023e+01,1.275322695553084418e-01
3.111999999999954980e+01,1.272567007690217078e-01
3.113999999999954937e+01,1.270127128788325344e-01
3.115999999999954895e+01,1.267997068671549710e-01
3.117999999999954852e+01,1.266171438408297545e-01
3.119999999999954809e+01,1.264645431884633409e-01
3.121999999999954767e+01,1.263414810137915290e-01
3.123999999999954724e+01,1.262475888365310051e-01
3.125999999999954682e+01,1.261825525544401916e-01
3.127999999999954639e+01,1.261461116625164358e-01
3.129999999999954596e+01,1.261380587274596454e-01
3.131999999999954554e+01,1.261582391177427376e-01
3.133999999999954511e+01,1.262065509919044204e-01
3.135999999999954468e+01,1.262829455500134035e-01
3.137999999999954426e+01,1.263874275557285154e-01
3.139999999999954383e+01,1.265200561389781542e-01
3.141999999999954341e+01,1.266809458921046294e-01
3.143999999999954298e+01,1.268702682753520272e-01
3.145999999999954255e+01,1.270882533509251622e-01
3.147999999999954213e+01,1.273351918685290129e-01
3.149999999999954170e+01,1.276114377294082225e-01
3.151999999999954127e+01,1.279174108605033444e-01
3.153999999999954085e+01,1.282536005355394138e-01
3.155999999999954042e+01,1.286205691857325584e-01
3.157999999999953999e+01,1.290189567495144407e-01
3.159999999999953957e+01,1.294494856183300568e-01
3.161999999999953914e+01,1.299129662443803401e-01
3.163999999999953872e+01,1.304103034863255961e-01
3.165999999999953829e+01,1.309425037807241121e-01
3.167999999999953786e+01,1.315106832406102988e-01
3.169999999999953744e+01,1.321160767985031514e-01
3.171999999999953701e+01,1.327600485296936417e-01
3.173999999999953658e+01,1.334441033134042554e-01
3.175999999999953616e+01,1.341699000149718934e-01
3.177999999999953573e+01,1.349392664023513211e-01
3.179999999999953531e+01,1.357542160458816982e-01
3.181999999999953488e+01,1.366169674925512834e-01
3.183999999999953445e+01,1.375299660563544801e-01
3.185999999999953403e+01,1.384959086264470896e-01
3.187999999999953360e+01,1.395177719668709293e-01
3.189999999999953317e+01,1.405988450682461588e-01
3.191999999999953275e+01,1.417427662163987800e-01
3.193999999999953232e+01,1.429535655695404472e-01
3.195999999999953189e+01,1.442357141896417616e-01
3.197999999999953147e+01,1.455941806616862233e-01
3.199999999999953104e+01,1.470344966650484753e-01
3.201999999999952706e+01,1.485628331451558926e-01
3.203999999999953019e+01,1.501860890847952212e-01
3.205999999999953332e+01,1.519119953109410726e-01
3.207999999999952934e+01,1.537492363182590693e-01
3.209999999999952536e+01,1.557075937750693195e-01
3.211999999999952848e+01,1.577981162419349048e-01
3.213999999999953161e+01,1.600333207305844052e-01
3.215999999999952763e+01,1.624274331329486620e-01
3.217999999999952365e+01,1.649966763525469171e-01
3.219999999999952678e+01,1.677596173032602778e-01
3.221999999999952990e+01,1.707375869811577074e-01
3.223999999999952593e+01,1.739551918080474713e-01
3.225999999999952195e+01,1.774409397309364422e-01
3.227999999999952507e+01,1.812280116172641509e-01
3.229999999999952820e+01,1.853552179894568941e-01
3.231999999999952422e+01,1.898681940666172019e-01
3.233999999999952024e+01,1.948209038381598091e-01
3.235999999999952337e+01,2.002775485605678973e-01
3.237999999999952649e+01,2.063150097396309057e-01
3.239999999999952252e+01,2.130260060189400895e-01
3.241999999999951854e+01,2.205232146367548385e-01
3.243999999999952166e+01,2.289447124865747751e-01
3.245999999999952479e+01,2.384612472361338220e-01
3.247999999999952081e+01,2.492860845345780119e-01
3.249999999999951683e+01,2.616885414142168242e-01
3.251999999999951996e+01,2.760128907854257352e-01
3.253999999999952308e+01,2.927052508041341761e-01
3.255999999999951910e+01,3.123526124514756086e-01
3.257999999999951513e+01,3.357407793634717419e-01
3.259999999999951825e+01,3.639425726737278155e-01
3.261999999999952138e+01,3.984558169154477913e-01
3.263999999999951740e+01,4.414252246643123878e-01
3.265999999999951342e+01,4.960074999053228351e-01
3.267999999999951655e+01,5.669775123502015512e-01
3.269999999999951967e+01,6.617140377348259550e-01
3.271999999999951569e+01,7.916871411386021684e-01
3.273999999999951172e+01,9.743338770156193540e-01
3.275999999999951484e+01,1.234483056555003122e+00
3.277999999999951797e+01,1.603127351808135925e+00
3.279999999999951399e+01,2.109971701493367213e+00
3.281999999999951001e+01,2.766856005515276440e+00
3.283999999999951314e+01,3.544443534961862152e+00
3.285999999999951626e+01,4.354011878450817719e+00
3.287999999999951228e+01,5.052586745784965139e+00
3.289999999999950830e+01,5.482357856352624736e+00
3.291999999999951143e+01,5.532565158121547810e+00
3.293999999999951456e+01,5.189956143166958746e+00
3.295999999999951058e+01,4.545129038516927622e+00
3.297999999999950660e+01,3.750442776243793741e+00
3.299999999999950973e+01,2.957311990108724586e+00
3.301999999999951285e+01,2.269258840303715719e+00
3.303999999999950887e+01,1.728850232624901784e+00
3.305999999999950489e+01,1.331965798113509569e+00
3.307999999999950802e+01,1.051337218129701823e+00
3.309999999999951115e+01,8.552848080742729842e-01
3.311999999999950717e+01,7.172130389896008706e-01
3.313999999999950319e+01,6.179829413511779279e-01
3.315999999999950631e+01,5.448639386265560214e-01
3.317999999999950944e+01,4.896484593991451417e-01
3.319999999999950546e+01,4.470434518588018435e-01
3.321999999999950148e+01,4.135713237006399812e-01
3.323999999999950461e+01,3.868859994232541899e-01
