# 2theta, Intensity
2.161999999999975230e+01,2.940154580613715471e-02
2.163999999999975188e+01,2.932566815852733627e-02
2.165999999999975145e+01,2.925250233469587485e-02
2.167999999999975103e+01,2.918199713794469505e-02
2.169999999999975060e+01,2.911410294526784598e-02
2.171999999999975017e+01,2.904877165537570957e-02
2.173999999999974975e+01,2.898595663879413240e-02
2.175999999999974932e+01,2.892561268994560397e-02
2.177999999999974889e+01,2.886769598112477048e-02
2.179999999999974847e+01,2.881216401828478810e-02
2.181999999999974804e+01,2.875897559855495472e-02
2.183999999999974762e+01,2.870809076941445437e-02
2.185999999999974719e+01,2.865947078945033089e-02
2.187999999999974676e+01,2.861307809063138793e-02
2.189999999999974634e+01,2.856887624203347659e-02
2.191999999999974591e+01,2.852682991495401887e-02
2.193999999999974548e+01,2.848690484935723077e-02
2.195999999999974506e+01,2.844906782159417613e-02
2.197999999999974463e+01,2.841328661334399305e-02
2.199999999999974420e+01,2.837952998172602395e-02
2.201999999999974378e+01,2.834776763053420759e-02
2.203999999999974335e+01,2.831797018254761725e-02
2.205999999999974293e+01,2.829010915287355141e-02
2.207999999999974250e+01,2.826415692328081500e-02
2.209999999999974207e+01,2.824008671748376095e-02
2.211999999999974165e+01,2.821787257733865753e-02
2.213999999999974122e+01,2.819748933991617773e-02
2.215999999999974079e+01,2.817891261541528164e-02
2.217999999999974037e+01,2.816211876588557012e-02
2.219999999999973994e+01,2.814708488472615969e-02
2.221999999999973952e+01,2.813378877693132121e-02
2.223999999999973909e+01,2.812220894005378058e-02
2.225999999999973866e+01,2.811232454585824506e-02
2.227999999999973824e+01,2.810411542263894363e-02
2.229999999999973781e+01,2.809756203817596540e-02
2.231999999999973738e+01,2.809264548330627290e-02
2.233999999999973696e+01,2.808934745608681477e-02
2.235999999999973653e+01,2.808765024652733894e-02
2.237999999999973610e+01,2.808753672187219372e-02
2.239999999999973568e+01,2.808899031241102531e-02
2.241999999999973525e+01,2.809199499779904338e-02
2.243999999999973483e+01,2.809653529386873030e-02
2.245999999999973440e+01,2.810259623991502587e-02
2.247999999999973397e+01,2.811016338643776424e-02
2.249999999999973355e+01,2.811922278332457462e-02
2.251999999999973312e+01,2.812976096845950374e-02
2.253999999999973269e+01,2.814176495674214698e-02
2.255999999999973227e+01,2.815522222950336481e-02
2.257999999999973184e+01,2.817012072430417208e-02
2.259999999999973141e+01,2.818644882510461594e-02
2.261999999999973099e+01,2.820419535279044404e-02
2.263999999999973056e+01,2.822334955604562795e-02
2.265999999999973014e+01,2.824390110255943498e-02
2.267999999999972971e+01,2.826584007055714734e-02
2.269999999999972928e+01,2.828915694064385727e-02
2.271999999999972886e+01,2.831384258795161674e-02
2.273999999999972843e+01,2.833988827458024107e-02
2.275999999999972800e+01,2.836728564232264202e-02
2.277999999999972758e+01,2.839602670566574588e-02
2.279999999999972715e+01,2.842610384505907251e-02
2.281999999999972673e+01,2.845750980044227385e-02
2.283999999999972630e+01,2.849023766502454744e-02
2.285999999999972587e+01,2.852428087930814621e-02
2.287999999999972545e+01,2.855963322534910143e-02
2.289999999999972502e+01,2.859628882124835500e-02
2.291999999999972459e+01,2.863424211586689666e-02
2.293999999999972417e+01,2.867348788375855689e-02
2.295999999999972374e+01,2.871402122031477613e-02
2.297999999999972331e+01,2.875583753711540014e-02
2.299999999999972289e+01,2.879893255748045000e-02
2.301999999999972246e+01,2.884330231221724286e-02
2.303999999999972204e+01,2.888894313555838075e-02
2.305999999999972161e+01,2.893585166128550754e-02
2.307999999999972118e+01,2.898402481903452482e-02
2.309999999999972076e+01,2.903345983077800299e-02
2.311999999999972033e+01,2.908415420748043309e-02
2.313999999999971990e+01,2.913610574592265592e-02
2.315999999999971948e+01,2.918931252569181151e-02
2.317999999999971905e+01,2.924377290633266985e-02
2.319999999999971863e+01,2.929948552465798037e-02
2.321999999999971820e+01,2.935644929221359334e-02
2.323999999999971777e+01,2.941466339289593515e-02
2.325999999999971735e+01,2.947412728071889185e-02
2.327999999999971692e+01,2.953484067772717617e-02
2.329999999999971649e+01,2.959680357205363502e-02
2.331999999999971607e+01,2.966001621611822139e-02
2.333999999999971564e+01,2.972447912496618133e-02
2.335999999999971521e+01,2.979019307474332218e-02
2.337999999999971479e+01,2.985715910130641235e-02
2.339999999999971436e+01,2.992537849896664132e-02
2.341999999999971394e+01,2.999485281936461675e-02
2.343999999999971351e+01,3.006558387047501488e-02
2.345999999999971308e+01,3.013757371573949628e-02
2.347999999999971266e+01,3.021082467332646126e-02
2.349999999999971223e+01,3.028533931551623953e-02
2.351999999999971180e+01,3.036112046821078103e-02
2.353999999999971138e+01,3.043817121056649824e-02
2.355999999999971095e+01,3.051649487474946201e-02
2.357999999999971052e+01,3.059609504581213557e-02
2.359999999999971010e+01,3.067697556169074469e-02
2.361999999999970967e+01,3.075914051332281213e-02
2.363999999999970925e+01,3.084259424488426313e-02
2.365999999999970882e+01,3.092734135414559535e-02
2.367999999999970839e+01,3.101338669294688433e-02
2.369999999999970797e+01,3.110073536779138156e-02
2.371999999999970754e+01,3.118939274055753177e-02
2.373999999999970711e+01,3.127936442932935379e-02
2.375999999999970669e+01,3.137065630934542104e-02
2.377999999999970626e+01,3.146327451406629588e-02
2.379999999999970584e+01,3.155722543636114291e-02
2.381999999999970541e+01,3.165251572981325062e-02
2.383999999999970498e+01,3.174915231014568268e-02
2.385999999999970456e+01,3.184714235676685407e-02
2.387999999999970413e+01,3.194649331443732976e-02
2.389999999999970370e+01,3.204721289505807480e-02
2.391999999999970328e+01,3.214930907958150896e-02
2.393999999999970285e+01,3.225279012004590717e-02
2.395999999999970242e+01,3.235766454173432533e-02
2.397999999999970200e+01,3.246394114545934906e-02
2.399999999999970157e+01,3.257162900997483818e-02
2.401999999999970115e+01,3.268073749451576998e-02
2.403999999999970072e+01,3.279127624146822156e-02
2.405999999999970029e+01,3.290325517917047637e-02
2.407999999999969987e+01,3.301668452484721183e-02
2.409999999999969944e+01,3.313157478767869007e-02
2.411999999999969901e+01,3.324793677200647141e-02
2.413999999999969859e+01,3.336578158067805139e-02
2.415999999999969816e+01,3.348512061853223948e-02
2.417999999999969774e+01,3.360596559602792299e-02
2.419999999999969731e+01,3.372832853301794415e-02
2.421999999999969688e+01,3.385222176267127514e-02
2.423999999999969646e+01,3.397765793554582969e-02
2.425999999999969603e+01,3.410465002381424943e-02
2.427999999999969560e+01,3.423321132564630109e-02
2.429999999999969518e+01,3.436335546975034794e-02
2.431999999999969475e+01,3.449509642007708710e-02
2.433999999999969432e+01,3.462844848068920983e-02
2.435999999999969390e+01,3.476342630079978790e-02
2.437999999999969347e+01,3.490004487998375066e-02
2.439999999999969305e+01,3.503831957356538795e-02
2.441999999999969262e+01,3.517826609818634070e-02
2.443999999999969219e+01,3.531990053755794390e-02
2.445999999999969177e+01,3.546323934840202308e-02
2.447999999999969134e+01,3.560829936658485573e-02
2.449999999999969091e+01,3.575509781344832910e-02
2.451999999999969049e+01,3.590365230234376231e-02
2.453999999999969006e+01,3.605398084537266012e-02
2.455999999999968963e+01,3.620610186033997036e-02
2.457999999999968921e+01,3.636003417792495890e-02
2.459999999999968878e+01,3.651579704907535751e-02
2.461999999999968836e+01,3.667341015263054366e-02
2.463999999999968793e+01,3.683289360317957423e-02
2.465999999999968750e+01,3.699426795916057470e-02
2.467999999999968708e+01,3.715755423120756934e-02
2.469999999999968665e+01,3.732277389075180918e-02
2.471999999999968622e+01,3.748994887888421057e-02
2.473999999999968580e+01,3.765910161548648161e-02
2.475999999999968537e+01,3.783025500863797935e-02
2.477999999999968495e+01,3.800343246430655519e-02
2.479999999999968452e+01,3.817865789633085455e-02
2.481999999999968409e+01,3.835595573670323721e-02
2.483999999999968367e+01,3.853535094616106910e-02
2.485999999999968324e+01,3.871686902509621081e-02
2.487999999999968281e+01,3.890053602479149469e-02
2.489999999999968239e+01,3.908637855899425861e-02
2.491999999999968196e+01,3.927442381583666486e-02
2.493999999999968153e+01,3.946469957011358026e-02
2.495999999999968111e+01,3.965723419592867560e-02
2.497999999999968068e+01,3.985205667972004789e-02
2.499999999999968026e+01,4.004919663367686317e-02
2.501999999999967983e+01,4.024868430955962084e-02
2.503999999999967940e+01,4.045055061293603010e-02
2.505999999999967898e+01,4.065482711784608461e-02
2.507999999999967855e+01,4.086154608190944310e-02
2.509999999999967812e+01,4.107074046188976396e-02
2.511999999999967770e+01,4.128244392972978127e-02
2.513999999999967727e+01,4.149669088907333853e-02
2.515999999999967685e+01,4.171351649228939584e-02
2.517999999999967642e+01,4.193295665801457378e-02
2.519999999999967599e+01,4.215504808923152547e-02
2.521999999999967557e+01,4.237982829190045653e-02
2.523999999999967514e+01,4.260733559416243765e-02
2.525999999999967471e+01,4.283760916613356395e-02
2.527999999999967429e+01,4.307068904030952189e-02
2.529999999999967386e+01,4.330661613260180370e-02
2.531999999999967343e+01,4.354543226402636524e-02
2.533999999999967301e+01,4.378718018306750059e-02
2.535999999999967258e+01,4.403190358873987353e-02
2.537999999999967216e+01,4.427964715437288784e-02
2.539999999999967173e+01,4.453045655214263321e-02
2.541999999999967130e+01,4.478437847837724028e-02
2.543999999999967088e+01,4.504146067966308814e-02
2.545999999999967045e+01,4.530175197977992507e-02
2.547999999999967002e+01,4.556530230749437915e-02
2.549999999999966960e+01,4.583216272524261170e-02
2.551999999999966917e+01,4.610238545873370647e-02
2.553999999999966874e+01,4.637602392750739960e-02
2.555999999999966832e+01,4.665313277648033136e-02
2.557999999999966789e+01,4.693376790851708918e-02
2.559999999999966747e+01,4.721798651806353303e-02
2.561999999999966704e+01,4.750584712588147573e-02
2.563999999999966661e+01,4.779740961492544987e-02
2.565999999999966619e+01,4.809273526740405480e-02
2.567999999999966576e+01,4.839188680307029977e-02
2.569999999999966533e+01,4.869492841878698269e-02
2.571999999999966491e+01,4.900192582941533676e-02
2.573999999999966448e+01,4.931294631007724499e-02
2.575999999999966406e+01,4.962805873984336286e-02
2.577999999999966363e+01,4.994733364690196603e-02
2.579999999999966320e+01,5.027084325526555431e-02
2.581999999999966278e+01,5.059866153307503167e-02
2.583999999999966235e+01,5.093086424256345474e-02
2.585999999999966192e+01,5.126752899174451955e-02
2.587999999999966150e+01,5.160873528789374637e-02
2.589999999999966107e+01,5.195456459289342355e-02
2.591999999999966064e+01,5.230510038051522370e-02
2.593999999999966022e+01,5.266042819571833955e-02
2.595999999999965979e+01,5.302063571604387349e-02
2.597999999999965937e+01,5.338581281519068356e-02
2.599999999999965894e+01,5.375605162886102489e-02
2.601999999999965851e+01,5.413144662296882209e-02
2.603999999999965809e+01,5.451209466430776557e-02
2.605999999999965766e+01,5.489809509378077573e-02
2.607999999999965723e+01,5.528954980229722205e-02
2.609999999999965681e+01,5.568656330944926625e-02
2.611999999999965638e+01,5.608924284508415986e-02
2.613999999999965596e+01,5.649769843389446100e-02
2.615999999999965553e+01,5.691204298315460930e-02
2.617999999999965510e+01,5.733239237373786296e-02
2.619999999999965468e+01,5.775886555455460314e-02
2.621999999999965425e+01,5.819158464055927682e-02
2.623999999999965382e+01,5.863067501448138152e-02
2.625999999999965340e+01,5.907626543244239720e-02
2.627999999999965297e+01,5.952848813362972280e-02
2.629999999999965254e+01,5.998747895420612070e-02
2.631999999999965212e+01,6.045337744564310833e-02
2.633999999999965169e+01,6.092632699767525084e-02
2.635999999999965127e+01,6.140647496608333394e-02
2.637999999999965084e+01,6.189397280552385444e-02
2.639999999999965041e+01,6.238897620763429047e-02
2.641999999999964999e+01,6.289164524465501449e-02
2.643999999999964956e+01,6.340214451882107694e-02
2.645999999999964913e+01,6.392064331779082065e-02
2.647999999999964871e+01,6.444731577639151165e-02
2.649999999999964828e+01,6.498234104497754848e-02
2.651999999999964786e+01,6.552590346471209859e-02
2.653999999999964743e+01,6.607819275009986504e-02
2.655999999999964700e+01,6.663940417911608238e-02
2.657999999999964658e+01,6.720973879129552020e-02
2.659999999999964615e+01,6.778940359416474326e-02
2.661999999999964572e+01,6.837861177842260996e-02
2.663999999999964530e+01,6.897758294229475173e-02
2.665999999999964487e+01,6.958654332551365840e-02
2.667999999999964444e+01,7.020572605339815697e-02
2.669999999999964402e+01,7.083537139153507634e-02
2.671999999999964359e+01,7.147572701159325692e-02
2.673999999999964317e+01,7.212704826882940234e-02
2.675999999999964274e+01,7.278959849187890963e-02
2.677999999999964231e+01,7.346364928545660866e-02
2.679999999999964189e+01,7.414948084663117167e-02
2.681999999999964146e+01,7.484738229537246657e-02
2.683999999999964103e+01,7.555765202011488491e-02
2.685999999999964061e+01,7.628059803912133618e-02
2.687999999999964018e+01,7.701653837848063122e-02
2.689999999999963975e+01,7.776580146761946644e-02
2.691999999999963933e+01,7.852872655326420537e-02
2.693999999999963890e+01,7.930566413284313720e-02
2.695999999999963848e+01,8.009697640838177313e-02
2.697999999999963805e+01,8.090303776200627461e-02
2.699999999999963762e+01,8.172423525424099555e-02
2.701999999999963720e+01,8.256096914635802086e-02
2.703999999999963677e+01,8.341365344811714488e-02
2.705999999999963634e+01,8.428271649231706963e-02
2.707999999999963592e+01,8.516860153767097374e-02
2.709999999999963549e+01,8.607176740161447126e-02
2.711999999999963507e+01,8.699268912475877080e-02
2.713999999999963464e+01,8.793185866881259027e-02
2.715999999999963421e+01,8.888978564991471820e-02
2.717999999999963379e+01,8.986699810944911992e-02
2.719999999999963336e+01,9.086404332454856014e-02
2.721999999999963293e+01,9.188148866064357878e-02
2.723999999999963251e+01,9.291992246856956017e-02
2.725999999999963208e+01,9.397995502891659525e-02
2.727999999999963165e+01,9.506221954648903794e-02
2.729999999999963123e+01,9.616737319794088634e-02
2.731999999999963080e+01,9.729609823586340966e-02
2.733999999999963038e+01,9.844910315283246505e-02
2.735999999999962995e+01,9.962712390916982075e-02
2.737999999999962952e+01,1.008309252284377983e-01
2.739999999999962910e+01,1.020613019649770914e-01
2.741999999999962867e+01,1.033190805481059293e-01
2.743999999999962824e+01,1.046051205079369384e-01
2.745999999999962782e+01,1.059203160881299483e-01
2.747999999999962739e+01,1.072655979512931596e-01
2.749999999999962697e+01,1.086419349831710679e-01
2.751999999999962654e+01,1.100503362022186571e-01
2.753999999999962611e+01,1.114918527816625010e-01
2.755999999999962569e+01,1.129675801916913136e-01
2.757999999999962526e+01,1.144786604700091109e-01
2.759999999999962483e+01,1.160262846296244432e-01
2.761999999999962441e+01,1.176116952134451527e-01
2.763999999999962398e+01,1.192361890060054663e-01
2.765999999999962355e+01,1.209011199134793213e-01
2.767999999999962313e+01,1.226079020240290335e-01
2.769999999999962270e+01,1.243580128615222047e-01
2.771999999999962228e+01,1.261529968467168805e-01
2.773999999999962185e+01,1.279944689811844949e-01
2.775999999999962142e+01,1.298841187705144229e-01
2.777999999999962100e+01,1.318237144047437193e-01
2.779999999999962057e+01,1.338151072154807608e-01
2.781999999999962014e+01,1.358602364308676147e-01
2.783999999999961972e+01,1.379611342513626382e-01
2.785999999999961929e+01,1.401199312713387879e-01
2.787999999999961886e+01,1.423388622737080111e-01
2.789999999999961844e+01,1.446202724272145079e-01
2.791999999999961801e+01,1.469666239187188694e-01
2.793999999999961759e+01,1.493805030557445457e-01
2.795999999999961716e+01,1.518646278778082170e-01
2.797999999999961673e+01,1.544218563186487425e-01
2.799999999999961631e+01,1.570551949654287183e-01
2.801999999999961588e+01,1.597678084653705310e-01
2.803999999999961545e+01,1.625630296351365245e-01
2.805999999999961503e+01,1.654443703336453408e-01
2.807999999999961460e+01,1.684155331649722087e-01
2.809999999999961418e+01,1.714804240846120875e-01
2.811999999999961375e+01,1.746431659897388911e-01
2.813999999999961332e+01,1.779081133822925653e-01
2.815999999999961290e+01,1.812798682028533004e-01
2.817999999999961247e+01,1.847632969434475358e-01
2.819999999999961204e+01,1.883635491588069588e-01
2.821999999999961162e+01,1.920860775083213789e-01
2.823999999999961119e+01,1.959366594751768553e-01
2.825999999999961076e+01,1.999214209251359009e-01
2.827999999999961034e+01,2.040468616853560180e-01
2.829999999999960991e+01,2.083198833437971409e-01
2.831999999999960949e+01,2.127478194924700972e-01
2.833999999999960906e+01,2.173384686633640928e-01
2.835999999999960863e+01,2.221001302347863360e-01
2.837999999999960821e+01,2.270416436185154763e-01
2.839999999999960778e+01,2.321724310751742681e-01
2.841999999999960735e+01,2.375025445471970753e-01
2.843999999999960693e+01,2.430427169464531301e-01
2.845999999999960650e+01,2.488044183878615478e-01
2.847999999999960608e+01,2.547999179221953070e-01
2.849999999999960565e+01,2.610423513919326033e-01
2.851999999999960522e+01,2.675457961148468566e-01
2.853999999999960480e+01,2.743253531926734823e-01
2.855999999999960437e+01,2.813972383486037510e-01
2.857999999999960394e+01,2.887788823197698362e-01
2.859999999999960352e+01,2.964890419720553894e-01
2.861999999999960309e+01,3.045479234676450875e-01
2.863999999999960266e+01,3.129773190045557762e-01
2.865999999999960224e+01,3.218007588665115493e-01
2.867999999999960181e+01,3.310436807763615930e-01
2.869999999999960139e+01,3.407336188433259805e-01
2.871999999999960096e+01,3.509004147415230590e-01
2.873999999999960053e+01,3.615764541639531759e-01
2.875999999999960011e+01,3.727969320738072634e-01
2.877999999999959968e+01,3.846001508375723743e-01
2.879999999999959925e+01,3.970278559887536196e-01
2.881999999999959883e+01,4.101256151578934750e-01
2.883999999999959840e+01,4.239432466391429566e-01
2.885999999999959797e+01,4.385353051772097333e-01
2.887999999999959755e+01,4.539616338894717495e-01
2.889999999999959712e+01,4.702879928341394122e-01
2.891999999999959670e+01,4.875867766559442429e-01
2.893999999999959627e+01,5.059378360601322067e-01
2.895999999999959584e+01,5.254294206766684239e-01
2.897999999999959542e+01,5.461592642969980149e-01
2.899999999999959499e+01,5.682358376441640768e-01
2.901999999999959456e+01,5.917797989630111388e-01
2.903999999999959414e+01,6.169256790328357942e-01
2.905999999999959371e+01,6.438238450219194720e-01
2.907999999999959329e+01,6.726427973249804459e-01
2.909999999999959286e+01,7.035718656751910327e-01
2.911999999999959243e+01,7.368243860885236307e-01
2.913999999999959201e+01,7.726414594841005679e-01
2.915999999999959158e+01,8.112964173291773440e-01
2.917999999999959115e+01,8.531001509830962171e-01
2.919999999999959073e+01,8.984075017159740550e-01
2.921999999999959030e+01,9.476249605774432760e-01
2.923999999999958987e+01,1.001219995384224237e+00
2.925999999999958945e+01,1.059732411594267454e+00
2.927999999999958902e+01,1.123788272412693745e+00
2.929999999999958860e+01,1.194117061918889444e+00
2.931999999999958817e+01,1.271572988641739732e+00
2.933999999999958774e+01,1.357161617861803560e+00
2.935999999999958732e+01,1.452073421001616627e+00
2.937999999999958689e+01,1.557726386927738682e+00
2.939999999999958646e+01,1.675820623224318462e+00
2.941999999999958604e+01,1.808408992170420060e+00
2.943999999999958561e+01,1.957989440477331478e+00
2.945999999999958519e+01,2.127627051041465656e+00
2.947999999999958476e+01,2.321117379564558991e+00
2.949999999999958433e+01,2.543208007516161828e+00
2.951999999999958391e+01,2.799903558866841280e+00
2.953999999999958348e+01,3.098892589677205489e+00
2.955999999999958305e+01,3.450156087068895872e+00
2.957999999999958263e+01,3.866852766070188352e+00
2.959999999999958220e+01,4.366636880607932092e+00
2.961999999999958177e+01,4.973670298338459084e+00
2.963999999999958135e+01,5.721779914086996932e+00
2.965999999999958092e+01,6.659549617740145422e+00
2.967999999999958050e+01,7.858715041558499870e+00
2.969999999999958007e+01,9.428094444785235950e+00
2.971999999999957964e+01,1.153612815486965459e+01
2.973999999999957922e+01,1.444443925198956435e+01
2.975999999999957879e+01,1.854884345361435649e+01
2.977999999999957836e+01,2.440692494832664750e+01
2.979999999999957794e+01,3.270050089532627169e+01
2.981999999999957751e+01,4.405367769578776205e+01
2.983999999999957708e+01,5.865046100902027604e+01
2.985999999999957666e+01,7.572369293929129697e+01
2.987999999999957623e+01,9.319560385006018066e+01
2.989999999999957581e+01,1.078670873693369003e+02
2.991999999999957538e+01,1.163521656962448816e+02
2.993999999999957495e+01,1.164372550433644307e+02
2.995999999999957453e+01,1.080993926758934833e+02
2.997999999999957410e+01,9.351723323845916980e+01
2.999999999999957367e+01,7.606732283979698650e+01
3.001999999999957325e+01,5.896340487254013851e+01
3.003999999999957282e+01,4.430889153435404637e+01
3.005999999999957240e+01,3.289384880939618938e+01
3.007999999999957197e+01,2.454762478196324338e+01
3.009999999999957154e+01,1.865031690327216296e+01
3.011999999999957112e+01,1.451890743986780841e+01
3.013999999999957069e+01,1.159274724695822911e+01
3.015999999999957026e+01,9.473070994626720420e+00
3.017999999999956984e+01,7.896071313474415376e+00
3.019999999999956941e+01,6.691870985234369407e+00
3.021999999999956898e+01,5.750752215768241804e+00
3.023999999999956856e+01,5.000420992053359548e+00
3.025999999999956813e+01,4.391941641353400705e+00
3.027999999999956771e+01,3.891259963512379016e+00
3.029999999999956728e+01,3.474063063868437773e+00
3.031999999999956685e+01,3.122593634748828784e+00
3.033999999999956643e+01,2.823620930565295506e+00
3.035999999999956600e+01,2.567112533494513293e+00
3.037999999999956557e+01,2.345342468349902010e+00
3.039999999999956515e+01,2.152278430044376911e+00
3.041999999999956472e+01,1.983152055654407331e+00
3.043999999999956430e+01,1.834151981971669176e+00
3.045999999999956387e+01,1.702200960692696441e+00
3.047999999999956344e+01,1.584791584565057976e+00
3.049999999999956302e+01,1.479863565641172940e+00
3.051999999999956259e+01,1.385710919679681519e+00
3.053999999999956216e+01,1.300910973190582576e+00
3.055999999999956174e+01,1.224269496707689253e+00
3.057999999999956131e+01,1.154777893893465635e+00
3.059999999999956088e+01,1.091579500532827041e+00
3.061999999999956046e+01,1.033942835962681661e+00
3.063999999999956003e+01,9.812402095463234053e-01
3.065999999999955961e+01,9.329304873836132828e-01
3.067999999999955918e+01,8.885451170566657231e-01
3.069999999999955875e+01,8.476767230977687584e-01
3.071999999999955833e+01,8.099697452083522986e-01
3.073999999999955790e+01,7.751127104873066775e-01
3.075999999999955747e+01,7.428318209037537700e-01
3.077999999999955705e+01,7.128856056962000753e-01
3.079999999999955662e+01,6.850604408430625014e-01
3.081999999999955620e+01,6.591667782490311378e-01
3.083999999999955577e+01,6.350359587674336836e-01
3.085999999999955534e+01,6.125175077980883342e-01
3.087999999999955492e+01,5.914768315738913040e-01
3.089999999999955449e+01,5.717932475833485961e-01
3.091999999999955406e+01,5.533582947796403806e-01
3.093999999999955364e+01,5.360742789896734140e-01
3.095999999999955321e+01,5.198530167860790918e-01
3.097999999999955278e+01,5.046147474264093269e-01
3.099999999999955236e+01,4.902871876100672877e-01
3.101999999999955193e+01,4.768047079982539738e-01
3.103999999999955151e+01,4.641076138756735636e-01
3.105999999999955108e+01,4.521415151544014854e-01
3.107999999999955065e+01,4.408567732481121215e-01
3.109999999999955023e+01,4.302080142723757050e-01
3.111999999999954980e+01,4.201536996284607195e-01
3.113999999999954937e+01,4.106557463636683059e-01
3.115999999999954895e+01,4.016791908185733395e-01
3.117999999999954852e+01,3.931918900092770675e-01
3.119999999999954809e+01,3.851642559822017198e-01
3.121999999999954767e+01,3.775690190454851769e-01
3.123999999999954724e+01,3.703810163454096527e-01
3.125999999999954682e+01,3.635770027355151868e-01
3.127999999999954639e+01,3.571354812940114587e-01
3.129999999999954596e+01,3.510365511933506988e-01
3.131999999999954554e+01,3.452617709237855159e-01
3.133999999999954511e+01,3.397940351283549321e-01
3.135999999999954468e+01,3.346174635264921315e-01
3.137999999999954426e+01,3.297173005928343836e-01
3.139999999999954383e+01,3.250798248213718766e-01
3.141999999999954341e+01,3.206922665466381273e-01
3.143999999999954298e+01,3.165427334164246376e-01
3.145999999999954255e+01,3.126201427172053959e-01
3.147999999999954213e+01,3.089141598463771565e-01
3.149999999999954170e+01,3.054151423064881410e-01
3.151999999999954127e+01,3.021140886674816284e-01
3.153999999999954085e+01,2.990025920050427555e-01
3.155999999999954042e+01,2.960727973775536537e-01
3.157999999999953999e+01,2.933173629520045012e-01
3.159999999999953957e+01,2.907294244313060050e-01
3.161999999999953914e+01,2.883025624725684133e-01
3.163999999999953872e+01,2.860307728186962661e-01
3.165999999999953829e+01,2.839084388946359616e-01
3.167999999999953786e+01,2.819303066453049955e-01
3.169999999999953744e+01,2.800914614150099013e-01
3.171999999999953701e+01,2.783873066884124392e-01
3.173999999999953658e+01,2.768135445311130094e-01
3.175999999999953616e+01,2.753661575839714271e-01
3.177999999999953573e+01,2.740413924796174516e-01
3.179999999999953531e+01,2.728357445623876831e-01
3.181999999999953488e+01,2.717459438043913211e-01
3.183999999999953445e+01,2.707689418206636889e-01
3.185999999999953403e+01,2.699018998955705628e-01
3.187999999999953360e+01,2.691421779409069459e-01
3.189999999999953317e+01,2.684873243135674215e-01
3.191999999999953275e+01,2.679350664273821847e-01
3.193999999999953232e+01,2.674833020997511301e-01
3.195999999999953189e+01,2.671300915791782193e-01
3.197999999999953147e+01,2.668736502047622250e-01
3.199999999999953104e+01,2.667123416531630431e-01
3.201999999999952706e+01,2.666446717326453331e-01
3.203999999999953019e+01,2.666692826874869637e-01
3.205999999999953332e+01,2.667849479794098255e-01
3.207999999999952934e+01,2.669905675157530078e-01
3.209999999999952536e+01,2.672851632969192037e-01
3.211999999999952848e+01,2.676678754581836017e-01
3.213999999999953161e+01,2.681379586833133044e-01
3.215999999999952763e+01,2.686947789696088051e-01
3.217999999999952365e+01,2.693378107259698506e-01
3.219999999999952678e+01,2.700666341874358167e-01
3.221999999999952990e+01,2.708809331313495328e-01
3.223999999999952593e+01,2.717804928818901566e-01
3.225999999999952195e+01,2.727651985911907495e-01
3.227999999999952507e+01,2.738350337866410911e-01
3.229999999999952820e+01,2.749900791752785678e-01
3.231999999999952422e+01,2.762305116973979846e-01
3.233999999999952024e+01,2.775566038226603416e-01
3.235999999999952337e+01,2.789687230831008335e-01
3.237999999999952649e+01,2.804673318384778291e-01
3.239999999999952252e+01,2.820529872704387597e-01
3.241999999999951854e+01,2.837263416029464080e-01
3.243999999999952166e+01,2.854881425473722589e-01
3.245999999999952479e+01,2.873392339716013266e-01
3.247999999999952081e+01,2.892805567934159661e-01
3.249999999999951683e+01,2.913131500993373368e-01
3.251999999999951996e+01,2.934381524910113503e-01
3.253999999999952308e+01,2.956568036621511908e-01
3.255999999999951910e+01,2.979704462099667661e-01
3.257999999999951513e+01,3.003805276859510265e-01
3.259999999999951825e+01,3.028886028918464923e-01
3.261999999999952138e+01,3.054963364276127580e-01
3.263999999999951740e+01,3.082055054992285381e-01
3.265999999999951342e+01,3.110180029952198666e-01
3.267999999999951655e+01,3.139358408418971846e-01
3.269999999999951967e+01,3.169611536484586711e-01
3.271999999999951569e+01,3.200962026543239802e-01
3.273999999999951172e+01,3.233433799923347562e-01
3.275999999999951484e+01,3.267052132828281441e-01
3.277999999999951797e+01,3.301843705750181490e-01
3.279999999999951399e+01,3.337836656536838920e-01
3.281999999999951001e+01,3.375060637307725764e-01
3.283999999999951314e+01,3.413546875432973415e-01
3.285999999999951626e+01,3.453328238807958361e-01
3.287999999999951228e+01,3.494439305676524388e-01
3.289999999999950830e+01,3.536916439277589808e-01
3.291999999999951143e+01,3.580797867613367824e-01
3.293999999999951456e+01,3.626123768663209734e-01
3.295999999999951058e+01,3.672936361394444349e-01
3.297999999999950660e+01,3.721280002951610211e-01
3.299999999999950973e+01,3.771201292437653674e-01
3.301999999999951285e+01,3.822749181736356250e-01
3.303999999999950887e+01,3.875975093863368581e-01
3.305999999999950489e+01,3.930933049375102128e-01
3.307999999999950802e+01,3.987679801410219937e-01
3.309999999999951115e+01,4.046274979988375708e-01
3.311999999999950717e+01,4.106781246245331807e-01
3.313999999999950319e+01,4.169264457342917174e-01
3.315999999999950631e+01,4.233793842857442313e-01
3.317999999999950944e+01,4.300442193521833434e-01
3.319999999999950546e+01,4.369286063275241161e-01
3.321999999999950148e+01,4.440405985659733878e-01
3.323999999999950461e+01,4.513886705698563762e-01
